"director.id","worker.id","condition","sitename","privacy","avatars","contentrank","usersrank","socnetwork","revenue","agg.result","agg.nopriv","agg.noprivsn","age","edu","hhsize","female","notenglish","hhemploy","employed.f","country","feeds","tabs","norm"
11023,"A24D4AVUMFVZCS","Punishment–accuracy","Kiva: Loans that Change Lives",1,1,0,1,1,1,5,4,3,21,"Some college or university-level education, without degree",3,"Male","Rarely",1,"student","US",NA,"Full understanding",FALSE
11024,"A1BHB8GH1ZZNLL","Reward–agreement","Kiva",0,1,1,1,0,0,3,3,3,21,"Some college or university-level education, without degree",5,"Male","Never",2,"student","US","Good understanding","Full understanding",FALSE
11025,"MISSINGID","Humanization","Kiva",1,1,1,0,1,0,4,3,2,26,"Some college or university-level education, without degree",2,"Male","Rarely",1,"employed full time","US","Good understanding","Full understanding",FALSE
11026,"A1IWCMG4TTZ2L9","Solidarity","Kiva",1,0,1,1,1,0,4,3,2,30,"Post-graduate or professional degree",1,"Female","Often",0,"unemployed","US","Good understanding","Good understanding",FALSE
11027,"AAJ9585YJG1PF","Reward–accuracy","kiva",1,1,0,0,0,0,2,1,1,46,"Post-graduate or professional degree",3,"Male","Never",2,"employed full time","US",NA,"Full understanding",FALSE
11028,"ATQD1BHGVX7NV","Punishment–agreement","Kiva",0,0,0,0,1,1,2,2,1,21,"College or University-level degree",5,"Male","Never",4,"student","US","Some understanding","Some understanding",FALSE
11029,"A1OKYNS5HWXGFA","BTS","Kiva",1,1,0,0,0,1,3,2,2,23,"High school degree or equivalent",4,"Female","Never",1,"domestic spouse","US","Some understanding","Full understanding",FALSE
11030,"A12U95HEX43ARM","Tournament scoring","Kiva",1,1,0,0,1,1,4,3,2,26,"College or University-level degree",2,"Female","Never",2,"employed full time","US","Some understanding","Full understanding",FALSE
11031,"AYWOBMTEGFVVI","Trust","kiva",1,1,0,0,1,0,3,2,1,22,"College or University-level degree",4,"Male","Very often",2,"student","IN","Some understanding","Some understanding",FALSE
11032,"A22XCRD66GPTRO","Punishment–agreement","Kiva",1,1,0,0,1,0,3,2,1,22,"College or University-level degree",3,"Male","Often",2,"unemployed","IN","Good understanding","Full understanding",FALSE
11033,"A2BBL9D303ZTM3","Punishment–agreement","Kive",1,1,1,1,1,0,5,4,3,26,"College or University-level degree",2,"Female","Rarely",1,"employed other","US",NA,"Good understanding",FALSE
11034,"MISSINGID","Reward–accuracy","Google",1,1,0,0,1,1,4,3,2,21,"College or University-level degree",4,"Female","Often",1,"student","IN","Some understanding","Good understanding",FALSE
11035,"A6I63JP0FKN2V","Normative Priming","KIVA",1,0,1,1,1,1,5,4,3,54,"College or University-level degree",4,"Female","Never",1,"employed full time","US",NA,"Little understanding",TRUE
11036,"A2GBKBQP87WHOI","Control","Kiva Loans",1,0,0,1,1,1,4,3,2,20,"Some college or university-level education, without degree",3,"Male","Never",2,"employed full time","US","Good understanding","Full understanding",FALSE
11037,"A2WOWT3BQFRW9Q","Cheap talk–surveillance","kiva",1,1,0,0,0,0,2,1,1,21,"College or University-level degree",8,"Male","Often",3,"student","IN",NA,"Full understanding",FALSE
11038,"A1V9YFFOVL6FMK","Demog only","http://www.kiva.org",1,NA,NA,NA,NA,NA,NA,NA,NA,28,"Some college or university-level education, without degree",3,"Female","Rarely",2,"employed full time","US",NA,"Full understanding",NA
11039,"A38FN4W7BLP31V","BTS","Kiva",1,1,1,0,1,0,4,3,2,NA,"High school degree or equivalent",1,"Male","Never",0,"employed other","CA","Some understanding","Full understanding",FALSE
11040,"A33VSSBALJXD67","Punishment–agreement","google",1,0,0,0,1,1,3,2,1,19,"High school degree or equivalent",4,"Male","Often",1,"employed part time","IN","Some understanding","Some understanding",FALSE
11041,"A3AQIN1JO2ICRC","Punishment–accuracy","Kiva",1,1,1,1,1,1,6,5,4,19,"Some college or university-level education, without degree",4,"Male","Rarely",3,"employed other","US",NA,"Full understanding",FALSE
11042,"A27CRLQIECVUN8","Demog only","Kiva",1,NA,NA,NA,NA,NA,NA,NA,NA,23,"College or University-level degree",6,"Male","Often",3,"employed full time","IN","Good understanding","Full understanding",NA
11043,"A1IB3RJ1QVZW6D","BTS","Kiva",1,1,0,0,1,1,4,3,2,24,"College or University-level degree",4,"Female","Very often",2,"employed part time","MK","Good understanding","Good understanding",FALSE
11045,"A13DD216L2FMOD","Tournament scoring","Kiva",1,1,0,0,0,0,2,1,1,22,"Less than a high school degree or equivalent",3,"Male","Sometimes",2,"employed full time","US",NA,"Full understanding",FALSE
11046,"A7S5MOHSG31KF","Promise-opportunity","http://www.parttimehomeincome.com/",1,1,0,0,0,1,3,2,2,24,"College or University-level degree",5,"Female","Often",4,"employed full time","IN",NA,"Good understanding",FALSE
11047,"A31VXB2WCPNNAO","Promise-opportunity","Kiva",1,1,1,1,1,1,6,5,4,31,"Post-graduate or professional degree",4,"Female","Never",0,"employed full time","US",NA,"Full understanding",FALSE
11048,"A2K9I4XUQ4EV93","Promise-opportunity","Kiva",1,1,0,0,1,0,3,2,1,39,"Post-graduate or professional degree",4,"Female","Never",0,"employed full time","US",NA,"Full understanding",FALSE
11049,"A384IUQ75ZAEFX","Punishment–agreement","kiva''",1,1,0,0,0,1,3,2,2,52,"Post-graduate or professional degree",4,"Female","Often",3,"retired","IN","Good understanding","Some understanding",FALSE
11050,"A2VPPDG81TSI4K","Normative Priming","Kiva",1,0,1,1,0,0,3,2,2,25,"College or University-level degree",1,"Male","Never",0,"employed full time","US",NA,"Full understanding",TRUE
11051,"A1COTPEPQFVUM9","Trust","Kiva",1,1,0,0,0,0,2,1,1,28,"College or University-level degree",2,"Male","Never",1,"employed full time","US",NA,"Full understanding",FALSE
11052,"AAA2BKLLA9Z6R","Tournament scoring","Kiva",1,0,1,1,1,1,5,4,3,54,"College or University-level degree",1,"Female","Often",0,"employed other","CA","Good understanding","Full understanding",FALSE
11053,"A2WZ9GLXDY88L0","Solidarity","mozilla",1,0,0,0,0,1,2,1,1,28,"Post-graduate or professional degree",7,"Male","Sometimes",0,"unemployed","MK","Some understanding","Some understanding",FALSE
11054,"A38BXBQYWC6B6C","Cheap talk–surveillance","kiva",1,1,0,0,1,0,3,2,1,20,"College or University-level degree",4,"Female","Often",2,"student","IN","Some understanding","Full understanding",FALSE
11055,"A1Q18R0A6WE1E","Cheap talk–surveillance","Kiva",1,0,0,0,0,1,2,1,1,37,"High school degree or equivalent",3,"Male","Often",1,"employed other","IN","Good understanding","Some understanding",FALSE
11056,"APKRDG45GU6IT","Tournament scoring","Kiva",1,0,0,1,0,0,2,1,1,21,"Some college or university-level education, without degree",4,"Female","Sometimes",2,"student","US",NA,"Full understanding",FALSE
11057,"A22T9YS6HCFIAO","Solidarity","Kiva",1,1,0,0,1,1,4,3,2,23,"College or University-level degree",2,"Female","Rarely",1,"employed part time","US",NA,"Full understanding",FALSE
11058,"ACW5JMVZF19O","Control","Kiva",1,1,0,0,1,0,3,2,1,37,"College or University-level degree",4,"Female","Very often",1,"domestic spouse","US","Good understanding","Good understanding",FALSE
11059,"A101PRC77DC4AF","Tournament scoring","Kiva",1,1,0,0,0,1,3,2,2,32,"Some college or university-level education, without degree",2,"Male","Often",1,"employed part time","US",NA,"Full understanding",FALSE
11060,"A1XNDOYHGH2K82","Solidarity","Kiva",1,1,0,0,0,1,3,2,2,22,"College or University-level degree",3,"Female","Never",2,"employed part time","US",NA,"Full understanding",FALSE
11061,"A2039U6DGMEARC","Humanization","Kiva",1,0,0,0,1,1,3,2,1,40,"College or University-level degree",2,"Female","Never",1,"employed full time","US",NA,"Full understanding",FALSE
11062,"A2K7AFLI6UZHX8","Betting","Kiva",1,0,1,1,1,1,5,4,3,37,"Some college or university-level education, without degree",3,"Female","Never",1,"unemployed","US",NA,"Good understanding",FALSE
11063,"A3GXEJ6VWRXBXW","Cheap talk–surveillance","Kiva",1,0,1,1,1,0,4,3,2,31,"College or University-level degree",2,"Male","Never",1,"employed full time","US",NA,"Full understanding",FALSE
11064,"A3R0PA7FCKPDG0","Punishment–accuracy","Kiva: Loans that change lives",0,0,0,0,0,1,1,1,1,33,"College or University-level degree",3,"Male","Never",1,"employed other","US","Good understanding","Full understanding",FALSE
11065,"A835U4GBDY5V5","Trust","Kiva",1,1,1,1,1,0,5,4,3,45,"College or University-level degree",3,"Female","Never",1,"employed full time","US","Good understanding","Full understanding",FALSE
11066,"AAMTSEDQYCRKI","Reward–agreement","Kive-Loans that change lives",1,1,0,0,1,0,3,2,1,27,"College or University-level degree",3,"Female","Sometimes",1,"domestic spouse","US",NA,"Full understanding",FALSE
11067,"A1TSZQXQIZ7I5N","Betting","Kiva Loans",1,1,1,0,0,1,4,3,3,39,"Some college or university-level education, without degree",3,"Male","Rarely",1,"employed full time","US","Some understanding","Full understanding",FALSE
11068,"A3H71RHL63RZC0","BTS","Kiva",1,1,0,0,1,1,4,3,2,38,"College or University-level degree",4,"Female","Very often",2,"employed full time","US","Some understanding","Full understanding",FALSE
11069,"AZ1S5BIG5R6P6","Trust","www.kiva.org",1,1,0,0,0,0,2,1,1,18,"Some college or university-level education, without degree",5,"Male","Very often",2,"student","IN","Good understanding","Good understanding",FALSE
11070,"A2TAY45F3K6U8T","Trust","Kiva",1,1,0,0,1,1,4,3,2,25,"College or University-level degree",3,"Male","Sometimes",2,"student","US","Good understanding","Full understanding",FALSE
11071,"MISSINGID","Demog only","Kiva",1,NA,NA,NA,NA,NA,NA,NA,NA,34,"College or University-level degree",4,"Male","Very often",0,"employed full time","US",NA,"No understanding",NA
11072,"A1XC0Z7CK5EHOD","Normative Priming","Kiva",1,0,1,1,0,1,4,3,3,28,"Some college or university-level education, without degree",2,"Female","Never",1,"employed full time","US","Some understanding","Good understanding",TRUE
11073,"A5S415TZQKTQ2","BTS","Kiva",1,1,1,1,1,0,5,4,3,31,"Some college or university-level education, without degree",3,"Male","Never",1,"employed part time","US",NA,"Full understanding",FALSE
11074,"A23L3DCQFDST5S","Reward–agreement","Kiva",1,1,0,0,1,0,3,2,1,29,"College or University-level degree",4,"Male","Rarely",1,"employed full time","US",NA,"Full understanding",FALSE
11075,"A2L0H0T62GHPBC","Cheap talk–normative incentives","Kiva",1,1,0,0,0,0,2,1,1,32,"College or University-level degree",2,"Female","Never",1,"employed full time","US",NA,"Good understanding",FALSE
11076,"A2MO0WIDE94OI8","Punishment–accuracy","Kiva - Loans that change lives",1,1,1,0,0,0,3,2,2,24,"Some college or university-level education, without degree",3,"Male","Rarely",1,"employed other","US",NA,NA,FALSE
11077,"A2UNGO5YZKQXTZ","Reward–agreement","Kiva",1,1,0,0,1,0,3,2,1,20,"Some college or university-level education, without degree",3,"Female","Rarely",1,"student","US","Good understanding","Full understanding",FALSE
11078,"A34CPRMYX76YUV","Solidarity","Kiva",1,1,0,0,1,1,4,3,2,42,"Post-graduate or professional degree",4,"Female","Rarely",1,"domestic spouse","US","Good understanding","Full understanding",FALSE
11079,"A3HORJE0Q4MRSJ","Humanization","Kiva- Loans that Change Lives",1,1,0,0,0,1,3,2,2,28,"College or University-level degree",3,"Female","Rarely",1,"employed full time","US","Some understanding","Full understanding",FALSE
11080,"A2VTTTCZ4CQX4E","Promise-opportunity","Kiva",1,1,0,0,1,0,3,2,1,31,"College or University-level degree",3,"Female","Rarely",1,"employed full time","US","Some understanding","Good understanding",FALSE
11081,"AHO1DF2VBN8UP","Punishment–accuracy","Kiva",1,1,0,0,1,0,3,2,1,44,"Some college or university-level education, without degree",5,"Male","Rarely",1,"employed full time","US","Some understanding","Full understanding",FALSE
11082,"AK70LMDAJF2HT","Punishment–agreement","Kiva",1,1,0,0,1,0,3,2,1,40,"High school degree or equivalent",2,"Female","Very often",0,"unemployed","US","Good understanding","Full understanding",FALSE
11083,"A2PLFRKBWV94WP","Cheap talk–surveillance","Kiva",1,1,0,0,1,0,3,2,1,21,"High school degree or equivalent",9,"Female","Never",2,"domestic spouse","US","Good understanding","Full understanding",FALSE
11084,"A1QQ996NG441F6","Cheap talk–surveillance","kiva",1,1,0,0,0,1,3,2,2,31,"College or University-level degree",2,"Female","Very often",0,"employed full time","US","Some understanding","Some understanding",FALSE
11085,"AFX6Q2PTS82F9","BTS","Kiva",1,1,1,1,1,1,6,5,4,38,"Post-graduate or professional degree",3,"Male","Rarely",2,"employed other","US","Good understanding","Full understanding",FALSE
11086,"A2Y6MKQAG70D58","Cheap talk–normative incentives","Kiva",1,1,0,0,0,0,2,1,1,46,"College or University-level degree",2,"Male","Rarely",1,"employed full time","US","Some understanding","Full understanding",FALSE
11087,"AQYRYAVV6IOCR","Betting","Kiva",1,1,1,1,0,0,4,3,3,21,"Some college or university-level education, without degree",3,"Female","Never",1,"domestic spouse","US",NA,"Full understanding",FALSE
11088,"A23TUJYFHE41FJ","BTS","KIVA",1,0,1,1,0,1,4,3,3,35,"College or University-level degree",2,"Female","Often",1,"employed full time","US","Some understanding","Full understanding",FALSE
11089,"A2VE5IV9OD2SK1","Solidarity","Kiva",1,1,0,0,1,0,3,2,1,33,"College or University-level degree",2,"Male","Never",1,"employed other","US",NA,"Full understanding",FALSE
11090,"A1AEHL0VVJ8L","Reward–accuracy","kiva",1,0,0,0,0,0,1,0,0,53,"College or University-level degree",3,"Female","Often",2,"employed full time","US","Some understanding","Some understanding",FALSE
11091,"A1JY0J0EI89XAK","Solidarity","Kiva",0,1,1,1,1,1,5,5,4,34,"College or University-level degree",2,"Female","Rarely",1,"employed full time","US","Some understanding","Full understanding",FALSE
11092,"A2I41SJJRXDK0M","Punishment–accuracy","Kiva",1,0,1,1,0,0,3,2,2,33,"College or University-level degree",4,"Male","Rarely",1,"employed other","US","Some understanding","Full understanding",FALSE
11093,"A2HYC98F2B6YBJ","Promise-opportunity","KIVA",1,1,0,0,0,1,3,2,2,21,"College or University-level degree",4,"Male","Very often",2,"student","IN","Good understanding","Full understanding",FALSE
11094,"A1FO5OE7OUMLQC","Reward–agreement","Kiva",1,1,1,1,0,1,5,4,4,22,"College or University-level degree",5,"Male","Rarely",3,"student","US","Good understanding","Full understanding",FALSE
11095,"A29UCFOX9Y6OU4","Reward–agreement","kiva",1,0,0,0,1,0,2,1,0,41,"College or University-level degree",4,"Female","Never",1,"employed full time","US",NA,"Some understanding",FALSE
11096,"A15J0AWAD1NU9W","Promise-opportunity","Kiva",0,1,1,1,1,1,5,5,4,26,"College or University-level degree",2,"Male","Never",1,"employed full time","US","Good understanding","Full understanding",FALSE
11097,"A2A45W7424T1ZX","Control","Kiva",1,1,0,0,1,0,3,2,1,20,"Some college or university-level education, without degree",6,"Male","Sometimes",2,"student","US",NA,"Full understanding",FALSE
11098,"A25JBEJADPCPYM","Punishment–accuracy","Kiva",1,1,0,0,0,1,3,2,2,42,"High school degree or equivalent",5,"Female","Never",1,"domestic spouse","US",NA,"Little understanding",FALSE
11099,"MISSINGID","BTS","Kiva",1,1,0,0,1,1,4,3,2,20,"Some college or university-level education, without degree",3,"Female","Sometimes",2,"student","US","Good understanding","Full understanding",FALSE
11100,"A2XKGRC2RE3GIX","BTS","Kiva - Loans that change lives",1,1,0,0,1,1,4,3,2,53,"College or University-level degree",4,"Male","Never",0,"employed other","US","Some understanding","Full understanding",FALSE
11101,"A9LYVFECIQ21Y","Cheap talk–normative incentives","kiva",1,1,0,0,0,1,3,2,2,29,"College or University-level degree",4,"Male","Rarely",1,"employed full time","US","Good understanding","Full understanding",FALSE
11102,"A31BGJ39X4ELFD","Normative Priming","http://www.kiva.org/",0,0,0,1,0,1,2,2,2,41,"College or University-level degree",2,"Female","Never",1,"employed other","US",NA,"Little understanding",TRUE
11103,"APN94KEL58Q9P","Humanization","Kiva",1,1,0,0,1,0,3,2,1,31,"College or University-level degree",3,"Female","Rarely",1,"domestic spouse","US",NA,"Full understanding",FALSE
11106,"A16M49IG9EW9QW","Tournament scoring","Kiva",1,1,0,0,1,1,4,3,2,35,"Post-graduate or professional degree",1,"Male","Never",0,"employed full time","US","Good understanding","Good understanding",FALSE
11107,"A3EIOU7CXMACHO","Cheap talk–normative incentives","Kiva - loans that change lives",1,1,1,1,1,1,6,5,4,44,"College or University-level degree",6,"Female","Never",1,"employed other","US",NA,"Some understanding",FALSE
11108,"A30IV44ESS21RR","Demog only","KIVA",1,NA,NA,NA,NA,NA,NA,NA,NA,24,"Post-graduate or professional degree",3,"Male","Often",2,"student","US","Some understanding","Good understanding",NA
11109,"A2Y93NNLF9C37P","Reward–accuracy","Kiva",1,0,1,1,1,1,5,4,3,32,"College or University-level degree",2,"Female","Rarely",1,"employed other","US","Good understanding","Full understanding",FALSE
11110,"A7FBZ7RV51GFH","Reward–agreement","Kiva",1,1,0,0,1,0,3,2,1,23,"College or University-level degree",2,"Female","Never",1,"employed full time","CA","Some understanding","Full understanding",FALSE
11111,"A2TMFG2CHVOIVJ","Punishment–agreement","Kiva",1,1,0,0,0,0,2,1,1,37,"Some college or university-level education, without degree",1,"Male","Rarely",NA,"employed full time","US",NA,"Full understanding",FALSE
11112,"A11QSF6EWJKP8S","Control","Kiva",1,0,1,1,0,0,3,2,2,34,"College or University-level degree",2,"Male","Never",0,"employed full time","US",NA,"Full understanding",FALSE
11113,"ABAVYGPEDJYAI","Reward–accuracy","Kiva",1,1,0,0,0,1,3,2,2,37,"Some college or university-level education, without degree",4,"Female","Never",1,"domestic spouse","US","Some understanding","Good understanding",FALSE
