"scriptname","director_id","created_at","updated_at"
"AMT_Script_Control-0509",11718,"2009-07-18 21:46:09","2009-07-18 21:46:09"
"AMT_Script_Treatment9-0509",11719,"2009-07-18 21:56:56","2009-07-18 21:56:56"
"AMT_Script_Treatment15-0509",11720,"2009-07-18 22:47:21","2009-07-18 22:47:21"
"AMT_Script_Treatment6-0509",11721,"2009-07-18 23:04:42","2009-07-18 23:04:42"
"AMT_Script_Treatment7-0509",11722,"2009-07-18 23:37:27","2009-07-18 23:37:27"
"AMT_Script_Treatment10-0509",11723,"2009-07-19 00:00:02","2009-07-19 00:00:02"
"AMT_Script_Treatment12-0509",11725,"2009-07-19 01:26:10","2009-07-19 01:26:10"
"AMT_Script_Treatment7-0509",11726,"2009-07-19 03:35:46","2009-07-19 03:35:46"
"AMT_Script_Treatment13-0509",11727,"2009-07-19 04:03:25","2009-07-19 04:03:25"
"AMT_Script_Treatment14-0509",11728,"2009-07-19 05:33:37","2009-07-19 05:33:37"
"AMT_Script_Treatment11-0509",11729,"2009-07-19 06:51:04","2009-07-19 06:51:04"
"AMT_Script_Treatment10-0509",11730,"2009-07-19 08:37:07","2009-07-19 08:37:07"
"AMT_Script_Treatment9-0509",11732,"2009-07-19 09:52:02","2009-07-19 09:52:02"
"AMT_Script_Treatment3-0509",11733,"2009-07-19 09:58:50","2009-07-19 09:58:50"
"AMT_Script_Treatment13-0509",11734,"2009-07-19 10:39:07","2009-07-19 10:39:07"
"AMT_Script_Treatment13-0509",11735,"2009-07-19 11:19:02","2009-07-19 11:19:02"
"AMT_Script_Treatment13-0509",11736,"2009-07-19 14:21:39","2009-07-19 14:21:39"
"AMT_Script_Treatment14-0509",11737,"2009-07-19 17:11:01","2009-07-19 17:11:01"
"AMT_Script_Control-0509",11738,"2009-07-19 17:13:30","2009-07-19 17:13:30"
"AMT_Script_Treatment7-0509",11739,"2009-07-19 18:27:45","2009-07-19 18:27:45"
"AMT_Script_Treatment8-0509",11740,"2009-07-19 19:26:53","2009-07-19 19:26:53"
"AMT_Script_Treatment15-0509",11741,"2009-07-19 21:24:28","2009-07-19 21:24:28"
"AMT_Script_Treatment13-0509",11742,"2009-07-20 00:58:03","2009-07-20 00:58:03"
"AMT_Script_Treatment6-0509",11743,"2009-07-20 01:33:48","2009-07-20 01:33:48"
"AMT_Script_Treatment5-0509",11744,"2009-07-20 03:51:07","2009-07-20 03:51:07"
"AMT_Script_Treatment13-0509",11745,"2009-07-20 04:20:45","2009-07-20 04:20:45"
"AMT_Script_Treatment14-0509",11746,"2009-07-20 04:34:51","2009-07-20 04:34:51"
"AMT_Script_Control-0509",11749,"2009-07-20 05:46:41","2009-07-20 05:46:41"
"AMT_Script_Treatment8-0509",11751,"2009-07-20 07:19:25","2009-07-20 07:19:25"
"AMT_Script_Treatment6-0509",11752,"2009-07-20 07:29:42","2009-07-20 07:29:42"
"AMT_Script_Treatment5-0509",11754,"2009-07-20 09:52:58","2009-07-20 09:52:58"
"AMT_Script_Treatment5-0509",11755,"2009-07-20 10:29:25","2009-07-20 10:29:25"
"AMT_Script_Treatment13-0509",11758,"2009-07-20 11:12:23","2009-07-20 11:12:23"
"AMT_Script_Treatment15-0509",11759,"2009-07-20 11:49:39","2009-07-20 11:49:39"
"AMT_Script_Treatment9-0509",11760,"2009-07-20 12:04:32","2009-07-20 12:04:32"
"AMT_Script_Treatment8-0509",11761,"2009-07-20 12:20:46","2009-07-20 12:20:46"
"AMT_Script_Treatment8-0509",11762,"2009-07-20 14:13:49","2009-07-20 14:13:49"
"AMT_Script_Treatment5-0509",11763,"2009-07-20 14:23:12","2009-07-20 14:23:12"
"AMT_Script_Treatment13-0509",11764,"2009-07-20 15:22:40","2009-07-20 15:22:40"
"AMT_Script_Treatment7-0509",11765,"2009-07-20 16:06:13","2009-07-20 16:06:13"
"AMT_Script_Treatment11-0509",11768,"2009-07-20 16:41:33","2009-07-20 16:41:33"
"AMT_Script_Treatment9-0509",11769,"2009-07-20 17:47:06","2009-07-20 17:47:06"
"AMT_Script_Treatment16-0509",11771,"2009-07-20 18:05:35","2009-07-20 18:05:35"
"AMT_Script_Treatment4-0509",11772,"2009-07-20 18:32:44","2009-07-20 18:32:44"
"AMT_Script_Treatment12-0509",11773,"2009-07-20 19:10:58","2009-07-20 19:10:58"
"AMT_Script_Treatment3-0509",11774,"2009-07-20 21:04:34","2009-07-20 21:04:34"
"AMT_Script_Treatment16-0509",11776,"2009-07-20 23:24:27","2009-07-20 23:24:27"
"AMT_Script_Treatment3-0509",11777,"2009-07-21 00:54:22","2009-07-21 00:54:22"
"AMT_Script_Treatment5-0509",11778,"2009-07-21 01:48:15","2009-07-21 01:48:15"
"AMT_Script_Treatment14-0509",11779,"2009-07-21 02:54:09","2009-07-21 02:54:09"
"AMT_Script_Treatment8-0509",11780,"2009-07-21 03:03:18","2009-07-21 03:03:18"
"AMT_Script_Treatment11-0509",11781,"2009-07-21 03:10:01","2009-07-21 03:10:01"
"AMT_Script_Control-0509",11782,"2009-07-21 04:16:14","2009-07-21 04:16:14"
"AMT_Script_Treatment12-0509",11783,"2009-07-21 07:46:15","2009-07-21 07:46:15"
"AMT_Script_Treatment6-0509",11784,"2009-07-21 07:42:24","2009-07-21 07:42:24"
"AMT_Script_Treatment3-0509",11785,"2009-07-21 08:55:53","2009-07-21 08:55:57"
"AMT_Script_Treatment7-0509",11786,"2009-07-21 09:13:14","2009-07-21 09:13:14"
"AMT_Script_Treatment11-0509",11787,"2009-07-21 09:40:20","2009-07-21 09:40:20"
"AMT_Script_Treatment8-0509",11790,"2009-07-21 10:33:43","2009-07-21 10:33:43"
"AMT_Script_Treatment4-0509",11791,"2009-07-21 10:55:47","2009-07-21 10:55:47"
"AMT_Script_Treatment6-0509",11792,"2009-07-21 11:34:09","2009-07-21 11:34:09"
"AMT_Script_Treatment7-0509",11793,"2009-07-21 12:13:18","2009-07-21 12:13:18"
"AMT_Script_Control-0509",11794,"2009-07-21 12:29:06","2009-07-21 12:29:06"
"AMT_Script_Treatment6-0509",11796,"2009-07-21 14:15:05","2009-07-21 14:15:05"
"AMT_Script_Control-0509",11797,"2009-07-21 14:37:21","2009-07-21 14:37:21"
"AMT_Script_Treatment15-0509",11798,"2009-07-21 15:06:57","2009-07-21 15:06:57"
"AMT_Script_Treatment9-0509",11799,"2009-07-21 15:39:31","2009-07-21 15:39:31"
"AMT_Script_Treatment8-0509",11800,"2009-07-21 15:54:54","2009-07-21 15:54:54"
"AMT_Script_Treatment11-0509",11801,"2009-07-21 16:57:07","2009-07-21 16:57:07"
"AMT_Script_Treatment7-0509",11802,"2009-07-21 16:59:34","2009-07-21 16:59:34"
"AMT_Script_Treatment15-0509",11803,"2009-07-21 17:04:54","2009-07-21 17:04:54"
"AMT_Script_Treatment16-0509",11804,"2009-07-21 17:09:28","2009-07-21 17:09:28"
"AMT_Script_Treatment9-0509",11806,"2009-07-21 18:27:54","2009-07-21 18:27:54"
"AMT_Script_Treatment15-0509",11808,"2009-07-21 18:52:47","2009-07-21 18:52:47"
"AMT_Script_Treatment16-0509",11809,"2009-07-21 19:15:44","2009-07-21 19:15:44"
"AMT_Script_Treatment12-0509",11810,"2009-07-21 21:10:49","2009-07-21 21:10:49"
"AMT_Script_Treatment3-0509",11811,"2009-07-21 21:38:31","2009-07-21 21:38:31"
"AMT_Script_Treatment13-0509",11812,"2009-07-21 22:09:54","2009-07-21 22:09:54"
"AMT_Script_Treatment13-0509",11813,"2009-07-21 22:37:25","2009-07-21 22:37:25"
"AMT_Script_Treatment13-0509",11814,"2009-07-21 23:18:07","2009-07-21 23:18:07"
"AMT_Script_Treatment10-0509",11815,"2009-07-21 23:52:52","2009-07-21 23:52:52"
"AMT_Script_Treatment15-0509",11816,"2009-07-22 00:24:08","2009-07-22 00:24:08"
"AMT_Script_Treatment12-0509",11817,"2009-07-22 00:33:09","2009-07-22 00:33:09"
"AMT_Script_Treatment14-0509",11818,"2009-07-22 00:41:25","2009-07-22 00:41:25"
"AMT_Script_Treatment2-0509",11819,"2009-07-22 02:00:41","2009-07-22 02:00:41"
"AMT_Script_Treatment6-0509",11820,"2009-07-22 02:08:28","2009-07-22 02:08:28"
"AMT_Script_Treatment14-0509",11821,"2009-07-22 02:23:02","2009-07-22 02:23:02"
"AMT_Script_Treatment6-0509",11822,"2009-07-22 07:45:13","2009-07-22 07:45:13"
"AMT_Script_Treatment15-0509",11823,"2009-07-22 07:19:09","2009-07-22 07:19:09"
"AMT_Script_Treatment12-0509",11824,"2009-07-22 10:47:29","2009-07-22 10:47:29"
"AMT_Script_Treatment10-0509",11825,"2009-07-22 11:49:04","2009-07-22 11:49:04"
"AMT_Script_Treatment8-0509",11826,"2009-07-22 11:58:47","2009-07-22 11:58:47"
"AMT_Script_Treatment5-0509",11828,"2009-07-22 13:29:43","2009-07-22 13:29:43"
"AMT_Script_Treatment7-0509",11830,"2009-07-22 14:19:30","2009-07-22 14:19:30"
"AMT_Script_Treatment5-0509",11831,"2009-07-22 15:07:21","2009-07-22 15:07:21"
"AMT_Script_Treatment9-0509",11832,"2009-07-22 15:17:12","2009-07-22 15:17:12"
"AMT_Script_Treatment11-0509",11833,"2009-07-22 15:23:29","2009-07-22 15:23:29"
"AMT_Script_Treatment8-0509",11834,"2009-07-22 16:25:36","2009-07-22 16:25:36"
"AMT_Script_Control-0509",11835,"2009-07-22 16:57:26","2009-07-22 16:57:26"
"AMT_Script_Treatment12-0509",11836,"2009-07-22 17:24:22","2009-07-22 17:24:22"
"AMT_Script_Treatment8-0509",11837,"2009-07-22 18:00:03","2009-07-22 18:00:03"
"AMT_Script_Treatment5-0509",11838,"2009-07-22 17:53:48","2009-07-22 17:53:48"
"AMT_Script_Treatment7-0509",11839,"2009-07-22 20:35:22","2009-07-22 20:35:22"
"AMT_Script_Treatment9-0509",11840,"2009-07-22 20:56:38","2009-07-22 20:56:38"
"AMT_Script_Treatment8-0509",11841,"2009-07-22 22:02:22","2009-07-22 22:02:22"
"AMT_Script_Treatment12-0509",11842,"2009-07-22 22:03:23","2009-07-22 22:03:23"
"AMT_Script_Treatment4-0509",11843,"2009-07-22 22:58:12","2009-07-22 22:58:12"
"AMT_Script_Treatment9-0509",11844,"2009-07-23 00:28:25","2009-07-23 00:28:25"
"AMT_Script_Treatment15-0509",11845,"2009-07-23 00:45:55","2009-07-23 00:45:55"
"AMT_Script_Treatment16-0509",11846,"2009-07-23 00:55:52","2009-07-23 00:55:52"
"AMT_Script_Treatment2-0509",11847,"2009-07-23 01:54:04","2009-07-23 01:54:04"
"AMT_Script_Treatment2-0509",11848,"2009-07-23 02:11:22","2009-07-23 02:11:22"
"AMT_Script_Treatment15-0509",11851,"2009-07-23 07:26:48","2009-07-23 07:26:48"
"AMT_Script_Treatment13-0509",11852,"2009-07-23 10:02:21","2009-07-23 10:02:21"
"AMT_Script_Treatment6-0509",11853,"2009-07-23 10:34:34","2009-07-23 10:34:34"
"AMT_Script_Treatment14-0509",11854,"2009-07-23 10:42:03","2009-07-23 10:42:03"
"AMT_Script_Treatment12-0509",11855,"2009-07-23 10:55:08","2009-07-23 10:55:08"
"AMT_Script_Treatment16-0509",11856,"2009-07-23 11:27:34","2009-07-23 11:27:34"
"AMT_Script_Treatment9-0509",11857,"2009-07-23 11:35:27","2009-07-23 11:35:27"
"AMT_Script_Treatment13-0509",11858,"2009-07-23 12:02:43","2009-07-23 12:02:43"
"AMT_Script_Treatment4-0509",11859,"2009-07-23 13:16:55","2009-07-23 13:16:55"
"AMT_Script_Treatment8-0509",11860,"2009-07-23 13:44:21","2009-07-23 13:44:21"
"AMT_Script_Treatment5-0509",11862,"2009-07-23 14:33:23","2009-07-23 14:33:23"
"AMT_Script_Treatment6-0509",11863,"2009-07-23 15:56:54","2009-07-23 15:56:54"
"AMT_Script_Treatment4-0509",11864,"2009-07-23 16:17:10","2009-07-23 16:17:10"
"AMT_Script_Control-0509",11865,"2009-07-23 16:22:43","2009-07-23 16:22:43"
"AMT_Script_Treatment2-0509",11866,"2009-07-23 16:37:47","2009-07-23 16:37:47"
"AMT_Script_Treatment7-0509",11867,"2009-07-23 16:47:14","2009-07-23 16:47:14"
"AMT_Script_Control-0509",11869,"2009-07-23 17:28:44","2009-07-23 17:28:44"
"AMT_Script_Treatment11-0509",11870,"2009-07-23 17:41:18","2009-07-23 17:41:18"
"AMT_Script_Treatment7-0509",11871,"2009-07-23 18:00:33","2009-07-23 18:00:33"
"AMT_Script_Treatment16-0509",11873,"2009-07-23 22:38:28","2009-07-23 22:38:28"
"AMT_Script_Treatment11-0509",11874,"2009-07-23 23:48:23","2009-07-23 23:48:23"
"AMT_Script_Treatment3-0509",11876,"2009-07-23 23:52:07","2009-07-23 23:52:07"
"AMT_Script_Control-0509",11877,"2009-07-23 23:55:02","2009-07-23 23:55:02"
"AMT_Script_Treatment11-0509",11878,"2009-07-24 00:01:55","2009-07-24 00:01:55"
"AMT_Script_Treatment13-0509",11879,"2009-07-24 00:04:43","2009-07-24 00:04:43"
"AMT_Script_Treatment14-0509",11880,"2009-07-24 00:09:15","2009-07-24 00:09:15"
"AMT_Script_Treatment6-0509",11881,"2009-07-24 00:20:15","2009-07-24 00:20:15"
"AMT_Script_Treatment14-0509",11883,"2009-07-24 02:43:35","2009-07-24 02:43:35"
"AMT_Script_Control-0509",11884,"2009-07-24 02:58:01","2009-07-24 02:58:01"
"AMT_Script_Treatment15-0509",11885,"2009-07-24 04:40:11","2009-07-24 04:40:11"
"AMT_Script_Control-0509",11886,"2009-07-24 05:03:23","2009-07-24 05:03:23"
"AMT_Script_Treatment3-0509",11887,"2009-07-24 05:07:41","2009-07-24 05:07:41"
"AMT_Script_Treatment12-0509",11888,"2009-07-24 05:11:53","2009-07-24 05:11:53"
"AMT_Script_Treatment9-0509",11889,"2009-07-24 05:34:13","2009-07-24 05:34:13"
"AMT_Script_Treatment3-0509",11890,"2009-07-24 06:24:40","2009-07-24 06:24:40"
"AMT_Script_Treatment6-0509",11891,"2009-07-24 07:22:29","2009-07-24 07:22:29"
"AMT_Script_Treatment13-0509",11892,"2009-07-24 07:18:21","2009-07-24 07:18:21"
"AMT_Script_Treatment7-0509",11894,"2009-07-24 07:56:21","2009-07-24 07:56:21"
"AMT_Script_Treatment7-0509",11895,"2009-07-24 10:17:25","2009-07-24 10:17:27"
"AMT_Script_Control-0509",11896,"2009-07-24 10:30:17","2009-07-24 10:30:17"
"AMT_Script_Treatment5-0509",11897,"2009-07-24 11:53:41","2009-07-24 11:53:41"
"AMT_Script_Treatment13-0509",11898,"2009-07-24 12:06:58","2009-07-24 12:06:58"
"AMT_Script_Treatment16-0509",11899,"2009-07-24 13:40:37","2009-07-24 13:40:37"
"AMT_Script_Treatment12-0509",11900,"2009-07-24 14:11:31","2009-07-24 14:11:31"
"AMT_Script_Treatment12-0509",11901,"2009-07-24 14:09:17","2009-07-24 14:09:17"
"AMT_Script_Treatment7-0509",11902,"2009-07-24 14:36:06","2009-07-24 14:36:06"
"AMT_Script_Treatment15-0509",11903,"2009-07-24 15:27:14","2009-07-24 15:27:14"
"AMT_Script_Treatment5-0509",11905,"2009-07-24 17:32:13","2009-07-24 17:32:13"
"AMT_Script_Treatment11-0509",11906,"2009-07-24 18:48:00","2009-07-24 18:48:00"
"AMT_Script_Treatment10-0509",11907,"2009-07-24 22:25:47","2009-07-24 22:25:47"
"AMT_Script_Treatment4-0509",11908,"2009-07-24 22:36:33","2009-07-24 22:36:33"
"AMT_Script_Treatment4-0509",11910,"2009-07-25 00:13:53","2009-07-25 00:13:53"
"AMT_Script_Treatment13-0509",11911,"2009-07-25 00:37:20","2009-07-25 00:37:20"
"AMT_Script_Control-0509",11912,"2009-07-25 01:47:03","2009-07-25 01:47:03"
"AMT_Script_Treatment12-0509",11914,"2009-07-25 03:11:18","2009-07-25 03:11:18"
"AMT_Script_Treatment2-0509",11915,"2009-07-25 03:29:01","2009-07-25 03:29:01"
"AMT_Script_Treatment13-0509",11916,"2009-07-25 04:32:27","2009-07-25 04:32:27"
"AMT_Script_Treatment16-0509",11918,"2009-07-25 04:38:47","2009-07-25 04:38:47"
"AMT_Script_Treatment15-0509",11919,"2009-07-25 05:07:10","2009-07-25 05:07:10"
"AMT_Script_Treatment14-0509",11920,"2009-07-25 10:10:48","2009-07-25 10:10:48"
"AMT_Script_Treatment12-0509",11921,"2009-07-25 10:12:08","2009-07-25 10:12:08"
"AMT_Script_Treatment5-0509",11922,"2009-07-25 10:50:39","2009-07-25 10:50:39"
"AMT_Script_Treatment7-0509",11923,"2009-07-25 12:23:37","2009-07-25 12:23:37"
"AMT_Script_Treatment2-0509",11924,"2009-07-25 12:27:51","2009-07-25 12:27:51"
"AMT_Script_Treatment5-0509",11925,"2009-07-25 12:30:51","2009-07-25 12:30:51"
"AMT_Script_Treatment4-0509",11926,"2009-07-25 12:43:23","2009-07-25 12:43:23"
"AMT_Script_Treatment15-0509",11927,"2009-07-25 12:43:26","2009-07-25 12:43:26"
"AMT_Script_Treatment6-0509",11929,"2009-07-25 14:35:57","2009-07-25 14:35:57"
"AMT_Script_Treatment16-0509",11930,"2009-07-25 15:57:26","2009-07-25 15:57:26"
"AMT_Script_Treatment9-0509",11931,"2009-07-25 16:22:04","2009-07-25 16:22:04"
"AMT_Script_Control-0509",11932,"2009-07-25 17:25:48","2009-07-25 17:25:48"
"AMT_Script_Treatment7-0509",11933,"2009-07-25 18:46:20","2009-07-25 18:46:20"
"AMT_Script_Treatment5-0509",11935,"2009-07-25 22:31:30","2009-07-25 22:31:30"
"AMT_Script_Treatment2-0509",11936,"2009-07-25 22:32:05","2009-07-25 22:32:05"
"AMT_Script_Treatment4-0509",11938,"2009-07-25 22:39:48","2009-07-25 22:39:48"
"AMT_Script_Treatment5-0509",11939,"2009-07-26 01:19:25","2009-07-26 01:19:25"
"AMT_Script_Treatment9-0509",11940,"2009-07-26 02:05:07","2009-07-26 02:05:07"
"AMT_Script_Treatment6-0509",11941,"2009-07-26 03:09:54","2009-07-26 03:09:54"
"AMT_Script_Treatment9-0509",11942,"2009-07-26 07:16:20","2009-07-26 07:16:20"
"AMT_Script_Treatment15-0509",11943,"2009-07-26 09:03:06","2009-07-26 09:03:06"
"AMT_Script_Treatment2-0509",11944,"2009-07-26 10:25:58","2009-07-26 10:25:58"
"AMT_Script_Treatment16-0509",11945,"2009-07-26 12:33:32","2009-07-26 12:33:32"
"AMT_Script_Control-0509",11946,"2009-07-26 12:26:20","2009-07-26 12:26:20"
"AMT_Script_Treatment8-0509",11947,"2009-07-26 12:46:40","2009-07-26 12:46:40"
"AMT_Script_Treatment5-0509",11949,"2009-07-26 12:56:44","2009-07-26 12:56:44"
"AMT_Script_Treatment12-0509",11950,"2009-07-26 13:15:49","2009-07-26 13:15:49"
"AMT_Script_Treatment15-0509",11951,"2009-07-26 13:26:44","2009-07-26 13:26:44"
"AMT_Script_Treatment14-0509",11952,"2009-07-26 14:08:26","2009-07-26 14:08:26"
"AMT_Script_Treatment7-0509",11953,"2009-07-26 14:14:01","2009-07-26 14:14:01"
"AMT_Script_Treatment10-0509",11954,"2009-07-26 14:18:55","2009-07-26 14:18:55"
"AMT_Script_Treatment12-0509",11955,"2009-07-26 14:49:41","2009-07-26 14:49:41"
"AMT_Script_Treatment8-0509",11956,"2009-07-26 16:51:42","2009-07-26 16:51:42"
"AMT_Script_Control-0509",11957,"2009-07-26 17:11:09","2009-07-26 17:11:09"
"AMT_Script_Treatment9-0509",11958,"2009-07-26 17:54:02","2009-07-26 17:54:02"
"AMT_Script_Treatment5-0509",11959,"2009-07-26 18:56:51","2009-07-26 18:56:51"
"AMT_Script_Treatment9-0509",11960,"2009-07-26 19:21:25","2009-07-26 19:21:25"
"AMT_Script_Treatment3-0509",11961,"2009-07-26 19:35:18","2009-07-26 19:35:18"
"AMT_Script_Treatment2-0509",11962,"2009-07-26 22:13:09","2009-07-26 22:13:09"
"AMT_Script_Treatment3-0509",11963,"2009-07-26 22:16:12","2009-07-26 22:16:12"
"AMT_Script_Treatment4-0509",11964,"2009-07-26 23:51:44","2009-07-26 23:51:44"
"AMT_Script_Treatment14-0509",11965,"2009-07-27 00:45:35","2009-07-27 00:45:35"
"AMT_Script_Treatment15-0509",11966,"2009-07-27 00:32:23","2009-07-27 00:32:23"
"AMT_Script_Treatment2-0509",11967,"2009-07-27 00:45:47","2009-07-27 00:45:47"
"AMT_Script_Treatment9-0509",11969,"2009-07-27 03:59:37","2009-07-27 03:59:37"
"AMT_Script_Treatment4-0509",11970,"2009-07-27 07:05:33","2009-07-27 07:05:33"
"AMT_Script_Control-0509",11971,"2009-07-27 07:17:15","2009-07-27 07:17:15"
"AMT_Script_Treatment10-0509",11972,"2009-07-27 07:34:02","2009-07-27 07:34:02"
"AMT_Script_Treatment6-0509",11973,"2009-07-27 07:37:55","2009-07-27 07:37:55"
"AMT_Script_Treatment13-0509",11974,"2009-07-27 07:53:42","2009-07-27 07:53:42"
"AMT_Script_Control-0509",11975,"2009-07-27 07:57:19","2009-07-27 07:57:19"
"AMT_Script_Treatment7-0509",11977,"2009-07-27 10:33:21","2009-07-27 10:33:21"
"AMT_Script_Treatment5-0509",11978,"2009-07-27 11:36:56","2009-07-27 11:36:56"
"AMT_Script_Treatment8-0509",11979,"2009-07-27 11:41:10","2009-07-27 11:41:10"
"AMT_Script_Treatment5-0509",11980,"2009-07-27 12:40:30","2009-07-27 12:40:30"
"AMT_Script_Treatment14-0509",11981,"2009-07-27 13:59:57","2009-07-27 13:59:57"
"AMT_Script_Treatment10-0509",11982,"2009-07-27 14:53:23","2009-07-27 14:53:23"
"AMT_Script_Treatment11-0509",11983,"2009-07-27 14:58:08","2009-07-27 14:58:08"
"AMT_Script_Treatment4-0509",11984,"2009-07-27 15:49:41","2009-07-27 15:49:41"
"AMT_Script_Treatment8-0509",11985,"2009-07-27 16:28:26","2009-07-27 16:28:26"
"AMT_Script_Treatment4-0509",11986,"2009-07-27 16:34:58","2009-07-27 16:34:58"
"AMT_Script_Treatment10-0509",11987,"2009-07-27 18:09:02","2009-07-27 18:09:02"
"AMT_Script_Treatment16-0509",11988,"2009-07-27 18:11:41","2009-07-27 18:11:41"
"AMT_Script_Treatment8-0509",11990,"2009-07-27 19:06:32","2009-07-27 19:06:32"
"AMT_Script_Treatment7-0509",11991,"2009-07-27 19:35:29","2009-07-27 19:35:29"
"AMT_Script_Treatment6-0509",11992,"2009-07-27 21:07:36","2009-07-27 21:07:36"
"AMT_Script_Treatment10-0509",11993,"2009-07-27 21:36:43","2009-07-27 21:36:43"
"AMT_Script_Treatment3-0509",11994,"2009-07-27 22:36:04","2009-07-27 22:36:04"
"AMT_Script_Treatment6-0509",11995,"2009-07-27 22:59:42","2009-07-27 22:59:42"
"AMT_Script_Treatment12-0509",11996,"2009-07-27 23:26:00","2009-07-27 23:26:00"
"AMT_Script_Treatment6-0509",11997,"2009-07-28 00:14:16","2009-07-28 00:14:16"
"AMT_Script_Treatment2-0509",11999,"2009-07-28 05:52:14","2009-07-28 05:52:14"
"AMT_Script_Treatment3-0509",12002,"2009-07-28 11:34:43","2009-07-28 11:34:43"
"AMT_Script_Treatment14-0509",12004,"2009-07-28 12:52:29","2009-07-28 12:52:29"
"AMT_Script_Treatment3-0509",12005,"2009-07-28 13:46:16","2009-07-28 13:46:16"
"AMT_Script_Treatment16-0509",12006,"2009-07-28 13:49:44","2009-07-28 13:49:44"
"AMT_Script_Treatment16-0509",12008,"2009-07-28 14:50:43","2009-07-28 14:50:43"
"AMT_Script_Treatment13-0509",12009,"2009-07-28 15:05:13","2009-07-28 15:05:13"
"AMT_Script_Treatment16-0509",12011,"2009-07-28 16:44:05","2009-07-28 16:44:05"
"AMT_Script_Treatment9-0509",12012,"2009-07-28 17:35:27","2009-07-28 17:35:27"
"AMT_Script_Treatment13-0509",12013,"2009-07-28 18:08:42","2009-07-28 18:08:42"
"AMT_Script_Treatment15-0509",12014,"2009-07-28 18:09:42","2009-07-28 18:09:42"
"AMT_Script_Treatment5-0509",12016,"2009-07-28 20:54:59","2009-07-28 20:54:59"
"AMT_Script_Treatment14-0509",12017,"2009-07-28 21:23:01","2009-07-28 21:23:01"
"AMT_Script_Control-0509",12018,"2009-07-28 21:59:20","2009-07-28 21:59:20"
"AMT_Script_Treatment7-0509",12019,"2009-07-28 22:32:39","2009-07-28 22:32:39"
"AMT_Script_Treatment6-0509",12020,"2009-07-28 23:10:38","2009-07-28 23:10:38"
"AMT_Script_Treatment15-0509",12021,"2009-07-28 23:43:24","2009-07-28 23:43:24"
"AMT_Script_Treatment10-0509",12022,"2009-07-29 00:09:01","2009-07-29 00:09:01"
"AMT_Script_Treatment6-0509",12024,"2009-07-29 00:25:56","2009-07-29 00:25:56"
"AMT_Script_Treatment5-0509",12025,"2009-07-29 00:56:22","2009-07-29 00:56:22"
"AMT_Script_Treatment9-0509",12029,"2009-07-29 08:19:49","2009-07-29 08:19:49"
"AMT_Script_Treatment5-0509",12030,"2009-07-29 10:41:44","2009-07-29 10:41:44"
"AMT_Script_Treatment3-0509",12031,"2009-07-29 14:16:34","2009-07-29 14:16:34"
"AMT_Script_Treatment14-0509",12032,"2009-07-29 15:02:12","2009-07-29 15:17:24"
"AMT_Script_Treatment8-0509",12034,"2009-07-29 15:46:39","2009-07-29 15:46:39"
"AMT_Script_Treatment9-0509",12035,"2009-07-29 17:35:56","2009-07-29 17:35:56"
"AMT_Script_Treatment10-0509",12037,"2009-07-29 20:06:06","2009-07-29 20:06:06"
"AMT_Script_Treatment8-0509",12038,"2009-07-29 22:08:00","2009-07-29 22:08:00"
"AMT_Script_Treatment16-0509",12039,"2009-07-29 22:44:07","2009-07-29 22:44:07"
"AMT_Script_Treatment16-0509",12040,"2009-07-29 22:53:04","2009-07-29 22:53:04"
"AMT_Script_Treatment5-0509",12041,"2009-07-29 23:13:26","2009-07-29 23:13:26"
"AMT_Script_Control-0509",12043,"2009-07-29 23:40:06","2009-07-29 23:40:06"
"AMT_Script_Treatment9-0509",12044,"2009-07-30 00:24:02","2009-07-30 00:24:02"
"AMT_Script_Control-0509",12045,"2009-07-30 03:08:36","2009-07-30 03:08:36"
"AMT_Script_Treatment5-0509",12046,"2009-07-30 05:33:05","2009-07-30 05:33:05"
"AMT_Script_Treatment11-0509",12047,"2009-07-30 06:48:54","2009-07-30 06:48:54"
"AMT_Script_Treatment9-0509",12048,"2009-07-30 07:58:51","2009-07-30 07:58:51"
"AMT_Script_Treatment8-0509",12049,"2009-07-30 10:44:48","2009-07-30 10:44:48"
"AMT_Script_Treatment6-0509",12050,"2009-07-30 10:48:53","2009-07-30 10:48:53"
"AMT_Script_Treatment12-0509",12051,"2009-07-30 12:55:40","2009-07-30 12:55:40"
"AMT_Script_Treatment4-0509",12052,"2009-07-30 13:33:40","2009-07-30 13:33:40"
"AMT_Script_Treatment3-0509",12053,"2009-07-30 15:03:31","2009-07-30 15:03:31"
"AMT_Script_Control-0509",12054,"2009-07-30 17:32:29","2009-07-30 17:32:29"
"AMT_Script_Treatment9-0509",12055,"2009-07-30 19:17:23","2009-07-30 19:17:23"
"AMT_Script_Treatment15-0509",12056,"2009-08-12 04:27:59","2009-08-12 04:27:59"
"AMT_Script_Control-0509",12057,"2009-08-24 12:25:25","2009-08-24 12:25:25"
"AMT_Script_Treatment11-0509",12058,"2009-08-24 12:27:55","2009-08-24 12:27:55"
"AMT_Script_Treatment5-0509",12059,"2009-08-24 12:43:48","2009-08-24 12:43:48"
"AMT_Script_Treatment7-0509",12060,"2009-08-24 13:42:31","2009-08-24 13:42:31"
"AMT_Script_Treatment7-0509",12061,"2009-08-24 13:05:48","2009-08-24 13:05:48"
